run_id	Lift curve.Positive rate	Lift curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4625	71
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.46875	72
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.475	73
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.48125	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.4875	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.49375	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.50625	74
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5125	75
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5125	75
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5125	75
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5125	75
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5125	75
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.51875	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.525	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.53125	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5375	76
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.54375	77
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
