run_id	Precision-recall curve.Recall	Precision-recall curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6075949367088608	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6075949367088608	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6075949367088608	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6075949367088608	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.620253164556962	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6455696202531646	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6455696202531646	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6455696202531646	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6582278481012658	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6582278481012658	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6708860759493671	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6835443037974683	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6962025316455697	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7088607594936709	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7088607594936709	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7088607594936709	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7088607594936709	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7088607594936709	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7215189873417721	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7215189873417721	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7215189873417721	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7341772151898734	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7468354430379747	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
